"annotation_id","annotator","comment","created_at","id","lead_time","rating","taxonomy","updated_at","Вопрос решен","Нравится качество выполнения заявки","Нравится качество работы сотрудников","Нравится скорость отработки заявок","Понравилось выполнение заявки"
127,"1","Оперативно сработали, благодарю.","2025-05-12T07:19:22.450649Z",3888318,3.893,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]","2025-05-12T07:19:22.450669Z","","","","",""
128,"1","спасибо большое","2025-05-12T07:19:26.924937Z",3888320,3.401,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-12T07:19:26.924959Z","","","","",""
129,"1","Спасибо сантехнику Алексею, все сделано качественно ","2025-05-12T07:19:33.432289Z",3888354,5.06,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""],[""Вопрос решен""],[""Нравится качество выполнения заявки""]]}]","2025-05-12T07:19:33.432305Z","","","","",""
130,"1","Огромное человеческое спасибо за оперативность выполнения работы нашему дежурному сантехнику, прибывшему в воскресенье через 20 минут после написания заявки! Все решилось наилучшим образом! Вот так бы все вопросы оперативно решались!!!","2025-05-12T07:19:42.482007Z",3888539,7.895,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Нравится качество работы сотрудников""],[""Вопрос решен""]]}]","2025-05-12T07:19:42.482026Z","","","","",""
131,"1","Очень оперативно и никуда не пришлось ходить.","2025-05-12T07:19:47.611347Z",3888591,4.133,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]","2025-05-12T07:19:47.611375Z","","","","",""
132,"1","Проблема решена.","2025-05-12T07:19:51.622526Z",3888606,3.096,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-12T07:19:51.622574Z","","","","",""
133,"1","Очень оперативно отреагировали! Спасибо!","2025-05-12T07:19:57.505596Z",3888633,3.484,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]","2025-05-12T07:19:57.505620Z","","","","",""
134,"1","оперативно, качественно, вопросов не возникло. Спасибо.","2025-05-12T07:20:07.164112Z",3888794,8.673,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Нравится качество выполнения заявки""],[""Нравится качество работы сотрудников""],[""Вопрос решен""]]}]","2025-05-12T07:20:07.164130Z","","","","",""
135,"1","Быстро!","2025-05-12T07:20:12.096281Z",3888811,3.955,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится скорость отработки заявок""]]}]","2025-05-12T07:20:12.096301Z","","","","",""
136,"1","Благодарю за оперативность!","2025-05-12T07:20:22.429582Z",3888828,9.345,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]","2025-05-12T07:20:22.429614Z","","","","",""
137,"1","спасибо за оперативное решение проблемы. ","2025-05-12T07:20:27.511015Z",3889213,4.028,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]","2025-05-12T07:20:27.511032Z","","","","",""
138,"1","Оперативная работа","2025-05-12T07:20:34.875931Z",3889473,5.938,1,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]","2025-05-12T07:20:34.875949Z","","","","",""
139,"1","оперативное решение проблемы! 
","2025-05-12T07:20:40.818077Z",3889502,4.302,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]","2025-05-12T07:20:40.818096Z","","","","",""
140,"1","Первый раз вы решили вопрос быстро ","2025-05-12T07:20:45.936599Z",3889542,3.883,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]","2025-05-12T07:20:45.936624Z","","","","",""
141,"1","Надолго ли","2025-05-12T07:20:49.181719Z",3889737,2.302,1,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-12T07:20:49.181736Z","","","","",""
142,"1","отлично спасибо ","2025-05-12T07:20:54.003884Z",3889783,3.831,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-12T07:20:54.003902Z","","","","",""
143,"1","спасибо большое, Татьяна.","2025-05-12T07:21:00.280315Z",3889827,3.915,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""],[""Вопрос решен""]]}]","2025-05-12T07:21:00.280333Z","","","","",""
144,"1","спасибо ","2025-05-12T07:21:04.537300Z",3889866,2.793,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-12T07:21:04.537326Z","","","","",""
145,"1","Лучший мастер на свете 🥰Спасибо большое 🙏","2025-05-12T07:21:08.546966Z",3889956,3.081,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится качество работы сотрудников""]]}]","2025-05-12T07:21:08.546986Z","","","","",""
146,"1","Спасибо большое, что починили домофон. ","2025-05-12T07:21:16.866702Z",3890030,7.344,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""],[""Нравится качество выполнения заявки""],[""Вопрос решен""]]}]","2025-05-12T07:21:16.866717Z","","","","",""
147,"1","Отличная работа","2025-05-12T07:21:23.189606Z",3890209,4.608,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-12T07:21:23.189634Z","","","","",""
148,"1","Спасибо огромное за помощь!","2025-05-12T07:21:30.655444Z",3890231,4.71,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-12T07:21:30.655462Z","","","","",""
149,"1","обычная услуга. Цена, правда, завышена (за около 10ти минут работы). ","2025-05-12T07:21:53.087332Z",3890239,21.486,5,"[{""taxonomy"":[[""Не удовлетворён""],[""Вопрос решен""]]}]","2025-05-12T07:21:53.087350Z","","","","",""
150,"1","отличная работа. теперь дверь закрывается плавно. спасибо. ","2025-05-12T07:22:06.707937Z",3890275,11.966,5,"[{""taxonomy"":[[""Нравится качество выполнения заявки""],[""Вопрос решен""]]}]","2025-05-12T07:22:06.707954Z","","","","",""
151,"1","спасибо","2025-05-12T07:22:47.206668Z",3890303,31.772,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-12T07:22:47.206683Z","","","","",""
152,"1","спасибо большое ","2025-05-12T07:22:51.215575Z",3890389,2.989,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-12T07:22:51.215595Z","","","","",""
153,"1","Все супер быстро! Спасибо! ","2025-05-12T07:22:55.556043Z",3890393,3.213,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]","2025-05-12T07:22:55.556061Z","","","","",""
154,"1","Оперативно) спасибо","2025-05-12T07:23:01.841383Z",3890484,4.712,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится скорость отработки заявок""]]}]","2025-05-12T07:23:01.841400Z","","","","",""
155,"1","Супер","2025-05-12T07:23:05.826323Z",3890486,2.904,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-12T07:23:05.826359Z","","","","",""
156,"1","Спасибо.","2025-05-12T07:23:10.960407Z",3890512,4.19,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-12T07:23:10.960425Z","","","","",""
157,"1","Молодцы, оперативно. ","2025-05-12T07:23:20.176561Z",3890517,5.961,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-12T07:23:20.176587Z","","","","",""
158,"1","Вопрос решился быстро. Спасибо!","2025-05-12T07:23:59.385214Z",3890604,4.945,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится скорость отработки заявок""]]}]","2025-05-12T07:23:59.385233Z","","","","",""
159,"1","Спасибо 😉 ","2025-05-12T07:24:03.587935Z",3890656,3.179,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-12T07:24:03.587953Z","","","","",""
160,"1","Александру спасибо за объяснение причины бульканья ! ","2025-05-12T07:24:10.967529Z",3890678,5.999,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится качество работы сотрудников""]]}]","2025-05-12T07:24:10.967546Z","","","","",""
161,"1","спасибо! всё быстро!","2025-05-12T07:24:29.297054Z",3890716,16.074,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится скорость отработки заявок""]]}]","2025-05-12T07:24:29.297080Z","","","","",""
162,"1","Спасибо","2025-05-12T07:24:33.200400Z",3890952,2.608,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-12T07:24:33.200418Z","","","","",""
163,"1","Спасибо! Исправили мою ошибку","2025-05-12T07:24:37.563125Z",3890985,3.013,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-12T07:24:37.563146Z","","","","",""
164,"1","мастер сделал все очень быстро и аккуратно","2025-05-12T07:24:42.942264Z",3891095,4.194,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]","2025-05-12T07:24:42.942279Z","","","","",""
165,"1","спасибо!","2025-05-12T07:24:47.086597Z",3891173,2.897,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-12T07:24:47.086615Z","","","","",""
166,"1","спасибо за оперативность","2025-05-12T07:24:51.766959Z",3891188,3.504,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]","2025-05-12T07:24:51.766978Z","","","","",""
167,"1","Спасибо!","2025-05-12T07:24:56.348841Z",3891298,2.663,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-12T07:24:56.348863Z","","","","",""
168,"1","Очень вежливый и профессиональный мастер. Устранил все недочеты оперативно и качественно. Просто отлично. Спасибо ","2025-05-12T07:25:05.342949Z",3891325,7.856,5,"[{""taxonomy"":[[""Нравится качество выполнения заявки""],[""Нравится скорость отработки заявок""],[""Нравится качество работы сотрудников""],[""Вопрос решен""]]}]","2025-05-12T07:25:05.342974Z","","","","",""
169,"1","Иван, огромное спасибо вам ! ","2025-05-12T07:25:09.585693Z",3891380,3.214,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится качество работы сотрудников""]]}]","2025-05-12T07:25:09.585712Z","","","","",""
170,"1","Среагировали за 20 минут!!!!","2025-05-12T07:25:24.130636Z",3891477,13.615,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Нравится качество работы сотрудников""],[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится качество выполнения заявки""]]}]","2025-05-12T07:25:24.130652Z","","","","",""
171,"1","Спасибо специалисту Роману, который помог мне наконец-то решить мой вопрос! Очень грамотный и вежливый специалист) ","2025-05-12T07:25:33.580118Z",3891489,8.351,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""],[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-12T07:25:33.580136Z","","","","",""
172,"1","спасибо! в тот же день электрик решил проблему.","2025-05-12T07:25:40.523488Z",3891568,5.731,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится качество работы сотрудников""],[""Нравится скорость отработки заявок""]]}]","2025-05-12T07:25:40.523505Z","","","","",""
