annotation_id,annotator,comment,created_at,id,lead_time,rating,taxonomy,updated_at,Вопрос решен,Нравится качество выполнения заявки,Нравится качество работы сотрудников,Нравится скорость отработки заявок,Понравилось выполнение заявки,Не удовлетворён,Не понравилось качество,Не понравился результат
131,1,Очень оперативно и никуда не пришлось ходить.,2025-05-12 10:19:47.611,3888591,4.133,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-12 10:19:47.611,,,,,,,,
132,1,Проблема решена.,2025-05-12 10:19:51.622,3888606,3.096,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 10:19:51.622,,,,,,,,
133,1,Очень оперативно отреагировали! Спасибо!,2025-05-12 10:19:57.505,3888633,3.484,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-12 10:19:57.505,,,,,,,,
134,1,"оперативно, качественно, вопросов не возникло. Спасибо.",2025-05-12 10:20:07.164,3888794,8.673,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Нравится качество выполнения заявки""],[""Нравится качество работы сотрудников""],[""Вопрос решен""]]}]",2025-05-12 10:20:07.164,,,,,,,,
135,1,Быстро!,2025-05-12 10:20:12.096,3888811,3.955,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится скорость отработки заявок""]]}]",2025-05-12 10:20:12.096,,,,,,,,
136,1,Благодарю за оперативность!,2025-05-12 10:20:22.429,3888828,9.345,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-12 10:20:22.429,,,,,,,,
137,1,спасибо за оперативное решение проблемы. ,2025-05-12 10:20:27.511,3889213,4.028,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-12 10:20:27.511,,,,,,,,
138,1,Оперативная работа,2025-05-12 10:20:34.875,3889473,5.938,1,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-12 10:20:34.875,,,,,,,,
139,1,"оперативное решение проблемы! 
",2025-05-12 10:20:40.818,3889502,4.302,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-12 10:20:40.818,,,,,,,,
140,1,Первый раз вы решили вопрос быстро ,2025-05-12 10:20:45.936,3889542,3.883,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-12 10:20:45.936,,,,,,,,
141,1,Надолго ли,2025-05-12 10:20:49.181,3889737,2.302,1,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 10:20:49.181,,,,,,,,
142,1,отлично спасибо ,2025-05-12 10:20:54.003,3889783,3.831,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 10:20:54.003,,,,,,,,
143,1,"спасибо большое, Татьяна.",2025-05-12 10:21:00.280,3889827,3.915,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""],[""Вопрос решен""]]}]",2025-05-12 10:21:00.280,,,,,,,,
144,1,спасибо ,2025-05-12 10:21:04.537,3889866,2.793,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 10:21:04.537,,,,,,,,
145,1,Лучший мастер на свете 🥰Спасибо большое 🙏,2025-05-12 10:21:08.546,3889956,3.081,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится качество работы сотрудников""]]}]",2025-05-12 10:21:08.546,,,,,,,,
146,1,"Спасибо большое, что починили домофон. ",2025-05-12 10:21:16.866,3890030,7.344,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""],[""Нравится качество выполнения заявки""],[""Вопрос решен""]]}]",2025-05-12 10:21:16.866,,,,,,,,
147,1,Отличная работа,2025-05-12 10:21:23.189,3890209,4.608,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 10:21:23.189,,,,,,,,
148,1,Спасибо огромное за помощь!,2025-05-12 10:21:30.655,3890231,4.71,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 10:21:30.655,,,,,,,,
149,1,"обычная услуга. Цена, правда, завышена (за около 10ти минут работы). ",2025-05-12 10:21:53.087,3890239,21.486,5,"[{""taxonomy"":[[""Не удовлетворён""],[""Вопрос решен""]]}]",2025-05-12 10:21:53.087,,,,,,,,
150,1,отличная работа. теперь дверь закрывается плавно. спасибо. ,2025-05-12 10:22:06.707,3890275,11.966,5,"[{""taxonomy"":[[""Нравится качество выполнения заявки""],[""Вопрос решен""]]}]",2025-05-12 10:22:06.707,,,,,,,,
151,1,спасибо,2025-05-12 10:22:47.206,3890303,31.772,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 10:22:47.206,,,,,,,,
152,1,спасибо большое ,2025-05-12 10:22:51.215,3890389,2.989,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 10:22:51.215,,,,,,,,
153,1,Все супер быстро! Спасибо! ,2025-05-12 10:22:55.556,3890393,3.213,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-12 10:22:55.556,,,,,,,,
154,1,Оперативно) спасибо,2025-05-12 10:23:01.841,3890484,4.712,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится скорость отработки заявок""]]}]",2025-05-12 10:23:01.841,,,,,,,,
155,1,Супер,2025-05-12 10:23:05.826,3890486,2.904,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 10:23:05.826,,,,,,,,
156,1,Спасибо.,2025-05-12 10:23:10.960,3890512,4.19,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 10:23:10.960,,,,,,,,
157,1,"Молодцы, оперативно. ",2025-05-12 10:23:20.176,3890517,5.961,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 10:23:20.176,,,,,,,,
158,1,Вопрос решился быстро. Спасибо!,2025-05-12 10:23:59.385,3890604,4.945,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится скорость отработки заявок""]]}]",2025-05-12 10:23:59.385,,,,,,,,
159,1,Спасибо 😉 ,2025-05-12 10:24:03.587,3890656,3.179,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 10:24:03.587,,,,,,,,
160,1,Александру спасибо за объяснение причины бульканья ! ,2025-05-12 10:24:10.967,3890678,5.999,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится качество работы сотрудников""]]}]",2025-05-12 10:24:10.967,,,,,,,,
161,1,спасибо! всё быстро!,2025-05-12 10:24:29.297,3890716,16.074,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится скорость отработки заявок""]]}]",2025-05-12 10:24:29.297,,,,,,,,
162,1,Спасибо,2025-05-12 10:24:33.200,3890952,2.608,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 10:24:33.200,,,,,,,,
163,1,Спасибо! Исправили мою ошибку,2025-05-12 10:24:37.563,3890985,3.013,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 10:24:37.563,,,,,,,,
164,1,мастер сделал все очень быстро и аккуратно,2025-05-12 10:24:42.942,3891095,4.194,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-12 10:24:42.942,,,,,,,,
165,1,спасибо!,2025-05-12 10:24:47.086,3891173,2.897,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 10:24:47.086,,,,,,,,
166,1,спасибо за оперативность,2025-05-12 10:24:51.766,3891188,3.504,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-12 10:24:51.766,,,,,,,,
167,1,Спасибо!,2025-05-12 10:24:56.348,3891298,2.663,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 10:24:56.348,,,,,,,,
168,1,Очень вежливый и профессиональный мастер. Устранил все недочеты оперативно и качественно. Просто отлично. Спасибо ,2025-05-12 10:25:05.342,3891325,7.856,5,"[{""taxonomy"":[[""Нравится качество выполнения заявки""],[""Нравится скорость отработки заявок""],[""Нравится качество работы сотрудников""],[""Вопрос решен""]]}]",2025-05-12 10:25:05.342,,,,,,,,
169,1,"Иван, огромное спасибо вам ! ",2025-05-12 10:25:09.585,3891380,3.214,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится качество работы сотрудников""]]}]",2025-05-12 10:25:09.585,,,,,,,,
170,1,Среагировали за 20 минут!!!!,2025-05-12 10:25:24.130,3891477,13.615,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Нравится качество работы сотрудников""],[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится качество выполнения заявки""]]}]",2025-05-12 10:25:24.130,,,,,,,,
171,1,"Спасибо специалисту Роману, который помог мне наконец-то решить мой вопрос! Очень грамотный и вежливый специалист) ",2025-05-12 10:25:33.580,3891489,8.351,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""],[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]",2025-05-12 10:25:33.580,,,,,,,,
172,1,спасибо! в тот же день электрик решил проблему.,2025-05-12 10:25:40.523,3891568,5.731,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится качество работы сотрудников""],[""Нравится скорость отработки заявок""]]}]",2025-05-12 10:25:40.523,,,,,,,,
173,1,"Лифт и полы помыли , большое спасибо за уборку ! Ждём установку зеркал в лифтах",2025-05-12 10:25:59.219,3891612,15.714,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится качество выполнения заявки""]]}]",2025-05-12 10:25:59.219,,,,,,,,
174,1,спасибо!,2025-05-12 10:26:03.581,3891740,3.333,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 10:26:03.581,,,,,,,,
175,1,да все верно. спасибо,2025-05-12 10:26:07.005,3891850,2.444,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 10:26:07.005,,,,,,,,
176,1,спасибо всё бистро устранили ,2025-05-12 10:26:12.293,3891871,4.335,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится скорость отработки заявок""]]}]",2025-05-12 10:26:12.293,,,,,,,,
177,1,"Спасибо, вроде бы стало лучше. ",2025-05-12 10:26:16.623,3891943,3.182,4,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 10:26:16.623,,,,,,,,
178,1,Спасибо большое за Вашу быструю и профессиональную помощь. ,2025-05-12 10:26:21.932,3892115,4.167,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится качество работы сотрудников""]]}]",2025-05-12 10:26:21.932,,,,,,,,
179,1,"Все быстро, не смотря на поздний час.",2025-05-12 10:26:28.743,3892189,5.754,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]",2025-05-12 10:26:28.743,,,,,,,,
180,1,Спасибо ,2025-05-12 10:26:33.328,3892247,3.361,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 10:26:33.328,,,,,,,,
181,1,спасибо ,2025-05-12 10:26:36.486,3892258,2.337,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 10:26:36.486,,,,,,,,
182,1,спасибо,2025-05-12 10:26:41.360,3892271,3.796,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 10:26:41.360,,,,,,,,
183,1,ответ был предоставлен оперативно и в полном объеме,2025-05-12 10:26:55.405,3892432,12.942,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]",2025-05-12 10:26:55.405,,,,,,,,
184,1,"Спасибо огромное,  напор стал отличным!",2025-05-12 10:27:05.365,3892474,9.009,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится качество выполнения заявки""]]}]",2025-05-12 10:27:05.365,,,,,,,,
185,1,спасибо,2025-05-12 10:27:09.492,3892541,2.458,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 10:27:09.492,,,,,,,,
186,1,Спасибо) там правда все убрали и стало прям чисто) если можете еще отмыть пятна чего-то… буду очень вам признателен) возможно там нужна не только тряпка),2025-05-12 10:27:32.840,3892548,22.141,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится качество работы сотрудников""]]}]",2025-05-12 10:27:32.840,,,,,,,,
187,1,сделали,2025-05-12 10:27:37.717,3892589,3.816,5,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 10:27:37.717,,,,,,,,
188,1,Спасибо мастеру Сергею за четкую работу! ,2025-05-12 10:27:42.883,3892591,3.642,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится качество работы сотрудников""]]}]",2025-05-12 10:27:42.883,,,,,,,,
189,1,"Наконец - то. Очень надеюсь, что через 2 дня он не встанет снова",2025-05-12 10:27:48.733,3892629,4.82,4,"[{""taxonomy"":[[""Вопрос решен""]]}]",2025-05-12 10:27:48.733,,,,,,,,
